Source,Target,Weight
106,1604,3
106,1060,5
106,4797,1
106,3807,1
106,2715,1
106,507,1
106,6254,1
106,2038,1
106,512,2
106,8741,17
106,3271,2
106,2177,1
106,4862,1
106,7063,2
106,8735,1
106,2723,3
106,1576,1
106,5964,9
106,7601,1
106,3825,4
106,1625,1
106,524,1
106,3826,2
106,6461,16
106,6746,1
106,8615,1
106,5429,2
106,3279,3
106,6527,1
106,2189,1
106,4870,5
106,6508,2
106,6532,3
106,3284,3
106,4368,2
106,7157,1
106,5440,3
106,3108,2
107,213,7
107,5134,4
107,383,7
107,2943,1
107,1580,1
107,2041,5
107,5735,1
107,1656,4
108,3668,2
108,4386,3
108,6760,1
108,756,36
108,7694,1
108,5339,24
108,7028,10
108,1435,1
108,3331,1
108,4284,1
108,3054,7
108,328,1
108,8689,2
108,991,1
108,5848,4
108,2244,27
108,2866,1
108,7819,3
108,102,1
108,1691,13
108,2680,3
108,7031,18
108,8717,2
108,5722,13
108,7302,1
108,8497,17
108,3032,16
108,6992,11
108,4972,2
108,7679,2
108,5027,10
108,8462,4
108,176,8
108,845,1
108,2853,3
108,4834,1
108,7448,66
108,8085,22
108,4780,21
108,4781,16
108,4782,22
108,6938,23
108,3183,1
108,6561,1
108,7314,6
108,1107,3
108,87,4
108,5795,36
108,5002,14
108,6497,3
108,1017,32
108,6426,6
108,305,3
108,5100,2
108,3284,9
108,2327,3
108,4490,3
108,4133,1
108,1125,29
108,2301,1
108,5439,3
108,6710,10
108,2678,3
108,8330,9
108,8625,2
109,3567,5
109,1934,7
109,1460,1
109,4349,1
109,7275,3
109,1557,1
109,106,1
109,5770,1
110,5782,1
112,1057,4
112,6993,1
112,5225,1
112,3331,5
113,6357,2
113,7218,1
113,7619,1
113,2533,9
113,3710,5
113,8036,1
113,7662,2
113,3331,27
113,3228,15
113,8115,1
113,1580,1
113,106,22
113,8533,3
113,7343,4
113,1623,1
113,7745,1
113,143,1
113,5527,2
113,6763,1
113,6497,7
113,3632,2
113,3362,1
113,1165,2
114,7873,1
115,4744,1
115,7683,3
115,2644,2
115,1266,6
115,1267,3
115,7933,1
115,5405,8
115,8519,1
115,3594,5
115,271,2
115,2908,3
115,1661,1
115,8468,1
115,2723,1
115,3902,1
115,884,1
115,1955,1
115,7893,1
116,8515,1
116,658,1
116,893,1
117,6357,20
117,7692,2
117,603,2
117,2235,3
117,7662,17
117,3331,6
117,3657,5
117,5472,4
117,3228,2
117,1577,1
117,900,3
117,1366,5
117,2883,16
117,4651,2
117,1100,1
117,6834,3
117,6497,3
117,3215,47
117,7847,55
117,3423,22
117,3347,1
117,8253,20
119,1321,1
119,2644,1
119,2607,2
119,7707,5
119,5405,7
119,5842,4
119,4672,2
119,3952,1
119,3331,10
119,5847,1
119,3227,1
119,8662,2
119,726,4
119,2392,1
119,931,6
119,1263,1
119,1264,3
119,1265,5
119,4319,1
119,5195,17
119,3594,6
119,6963,6
119,5476,6
119,7232,2
119,6497,7
119,8455,4
119,2812,1
119,3921,1
119,5804,1
119,8605,7
119,3343,1
119,6930,1
119,4195,1
119,7683,1
119,4403,1
119,6631,1
119,2695,1
119,6176,1
119,1002,1
119,4749,1
119,1341,5
119,3902,1
119,4766,1
119,2448,2
119,7893,1
119,7991,1
119,5186,1
119,3454,1
119,2355,7
119,2636,1
119,929,1
119,7912,1
119,7586,1
119,6793,1
119,4310,1
119,3628,1
119,4914,1
119,1267,1
119,7549,1
119,4176,4
119,1955,1
119,1532,1
120,4171,1
120,4265,1
120,2777,1
121,3331,1
122,5054,1
123,7221,4
123,4672,36
123,3013,5
123,1615,4
123,5343,1
123,3443,1
123,2844,1
123,102,7
123,2721,12
123,5310,1
123,4613,528
123,4986,2
123,7343,26
123,5390,10
123,3709,1
123,6497,62
123,7242,2
123,2272,2
123,4544,33
123,3699,6
123,6222,62
123,3421,46
123,6596,154
123,6153,3
123,2641,1
123,3331,8
124,3830,3
124,3465,2
124,6497,3
125,6415,1
125,1732,37
125,6497,1
125,7238,10
125,5004,17
125,67,5
125,2844,1
125,5975,12
125,8115,1
125,3674,8
125,6047,35
125,5961,1
125,6535,13
125,4672,1
125,3331,2
125,5512,1
125,6414,1
125,2747,1
125,3452,21
126,6357,1
126,638,4
126,6914,3
126,4664,3
126,201,1
126,8613,2
126,5017,1
126,2617,1
126,98,2
127,2719,1
127,4458,1
127,6755,1
127,5280,1
127,7294,1
127,774,1
128,2844,1
128,102,1
129,5390,1
129,7161,1
129,2471,6
129,2106,1
129,7949,3
129,7053,3
129,5125,4
129,6497,1
130,697,1
132,5009,12
132,7873,1
132,7896,1
132,6497,8
132,5090,1
133,2220,1
133,648,1
133,2582,1
133,7131,1
133,4108,2
133,5261,1
133,6112,1
133,6497,3
134,1580,1
134,3331,2
134,273,1
135,7343,1
135,4818,1
135,4654,1
136,4210,31
136,1226,3
136,280,3
136,5798,91
136,795,2
136,2573,9
136,8010,7
136,4276,1
136,805,14
136,2324,12
136,4990,35
136,8249,10
136,3352,1
136,3376,3
136,8348,13
136,4362,17
136,4719,4
136,5787,2
136,1457,1
136,944,4
136,3493,2
136,3793,1
136,7114,1
136,7212,3
136,5467,1
136,7283,4
137,4762,4
137,5449,3
137,4067,1
137,3331,5
137,3635,1
137,725,1
137,5512,1
137,7628,2
137,3135,1
137,1723,1
137,2320,2
137,474,3
137,102,1
137,1615,1
137,6242,2
137,1580,2
137,2546,1
137,5310,1
137,6167,4
137,8542,1
137,7036,1
137,1236,1
137,4082,1
137,453,5
137,1576,1
137,745,1
137,6497,2
137,7873,4
137,3421,1
137,1594,2
137,3390,3
137,6794,5
137,5349,1
138,6028,2
138,944,2
138,877,1
138,4085,1
138,8207,3
140,3331,2
141,6823,1
141,3331,2
141,1304,1
141,6497,1
142,3636,1
143,7218,1
143,7619,3
143,7221,22
143,3295,1
143,7662,1
143,3710,3
143,826,1
143,8036,2
143,2177,1
143,5984,2
143,8115,35
143,5305,5
143,5833,2
143,6404,1
143,6693,1
143,6128,2
143,2211,5
143,3174,8
143,2878,1
143,1232,1
143,414,62
143,5025,1
143,8193,1
143,8194,6
143,2620,4
143,3717,1
143,4400,1
143,5029,2
143,2848,1
143,4655,33
143,7372,5
143,2355,6
143,3447,3
143,7511,3
143,7906,6
143,8650,4
143,5175,55
143,3185,45
143,6426,7
143,3591,3
143,2770,2
143,4203,1
143,3593,3
143,3632,6
143,5328,1
143,7914,1
143,8366,1
143,5466,10
143,6155,6
143,303,1
143,6291,1
143,6568,8
143,3460,11
143,8213,2
143,8214,3
143,6707,1
143,2138,2
143,2419,2
143,7922,2
143,4672,11
143,8072,1
143,8518,1
143,2780,1
143,2651,11
143,6836,6
143,5874,3
143,3331,243
143,5051,1
143,3053,1
143,1542,8
143,7799,1
143,3465,1
143,7930,4
143,6443,1
143,5476,6
143,6444,9
143,1271,3
143,4429,4
143,316,7
143,5349,8
143,8532,9
143,5352,10
143,2385,1
143,6779,1
143,2707,1
143,6993,4
143,5888,9
143,6310,3
143,6461,3
143,3229,5
143,6997,5
143,5066,6
143,2533,10
143,1576,3
143,337,6
143,4023,18
143,3363,4
143,5070,2
143,4931,2
143,3076,3
143,6319,1
143,7419,1
143,1984,7
143,749,1
143,6870,2
143,8687,1
143,6600,3
143,3362,3
143,1559,1
143,4940,13
143,8253,14
143,4176,9
143,1165,2
143,887,1
143,6879,1
143,1291,10
143,605,1
143,5775,1
143,5905,11
143,7696,5
143,8261,37
143,2539,1
143,5512,2
143,3228,78
143,2002,14
143,2137,1
143,5088,2
143,612,6
143,353,4
143,1167,1
143,6745,3
143,1580,3
143,354,1
143,7030,2
143,904,3
143,3646,13
143,7444,2
143,8271,30
143,2813,1
143,2710,1
143,8710,2
143,1794,2
143,2973,3
143,2553,1
143,2795,1
143,1323,26
143,6213,3
143,1894,3
143,7310,9
143,5527,3
143,6763,2
143,3243,2
143,6338,2
143,4894,12
143,5457,2
143,369,1
143,3194,2
143,3387,2
143,3762,2
143,7227,1
143,3538,6
143,3942,3
143,4069,1
143,3352,7
143,8287,1
143,1319,11
143,8137,3
143,2424,1
143,7035,1
143,3763,1
143,7576,2
143,6357,15
143,4973,1
143,1752,9
143,1060,1
143,5547,4
143,3952,2
143,7036,3
143,1471,3
143,3544,1
143,1329,3
143,5099,2
143,2582,4
143,3289,1
143,6599,2
143,1613,2
143,102,19
143,1615,4
143,106,152
143,4983,1
143,2723,1
143,5125,9
143,251,1
143,5127,1
143,7741,9
143,7343,6
143,1623,4
143,6219,2
143,113,11
143,5284,1
143,7745,2
143,4055,2
143,5429,1
143,5689,2
143,6345,1
143,4586,2
143,3558,7
143,6942,1
143,5832,6
143,1490,1
143,4375,1
143,6497,299
143,7873,4
143,951,12
143,6508,4
143,3421,64
143,1909,3
143,8533,3
143,4758,2
143,6951,1
143,4361,6
143,4718,1
144,6497,1
144,3331,3
145,1323,1
145,2305,3
145,1875,1
145,3331,1
145,445,2
146,5647,2
146,2084,2
146,6497,2
146,3331,2
147,2691,1
147,2480,1
148,8742,2
149,349,2
149,967,1
149,2265,6
149,7843,1
149,2569,1
149,71,1
149,5729,1
149,4810,2
149,2920,2
151,8115,1
152,6360,8
152,8429,1
152,4672,1
152,6834,1
152,3952,2
152,7019,1
152,2908,1
152,3331,1
152,5910,1
152,2346,16
152,1363,1
152,5564,2
152,2434,2
152,3853,2
152,5125,1
152,8456,2
152,8057,1
152,5248,3
152,1798,1
152,4025,1
152,143,1
152,5429,2
152,261,7
152,6497,19
152,8275,1
152,6291,5
152,4968,1
152,1011,1
152,7873,3
152,2058,13
152,6597,1
152,8542,1
152,303,1
152,6152,2
152,273,1
153,2537,1
153,1394,1
153,5198,1
153,2319,1
154,4481,1
154,174,1
154,6110,1
154,1725,1
154,1580,1
154,6277,1
154,5884,1
154,6497,2
155,5425,2
155,3869,1
155,6662,2
155,6390,3
155,7990,1
157,1580,3
158,3421,1
159,6254,1
159,2498,2
159,4443,1
160,3803,1
160,3331,1
161,3331,1
162,1758,1
162,5267,1
162,2216,1
163,5156,1
163,8256,1
163,2030,1
163,1959,1
163,6076,2
163,3333,2
163,3356,1
163,1330,6
163,7665,36
163,8674,1
163,3272,14
163,6993,17
163,1001,3
163,6213,13
163,259,1
163,6497,37
163,8677,11
163,853,2
163,2056,2
163,632,1
163,5349,2
163,984,2
164,4492,1
167,425,3
167,6032,2
167,6110,1
167,6277,1
167,3331,1
167,1058,2
167,6497,2
167,4630,1
168,4481,1
168,425,10
168,6110,1
168,2721,4
168,154,8
168,6277,1
168,3331,5
168,1058,2
168,171,1
168,5884,5
168,6497,5
169,425,5
169,6110,1
169,2320,1
169,6277,2
169,3331,1
169,171,2
169,5884,1
169,6497,6
170,7428,2
170,8147,2
170,4677,3
170,2368,4
170,8047,2
170,7391,2
170,4991,19
170,8411,2
170,206,2
170,3877,3
170,5583,2
171,6981,1
171,425,8
171,2320,1
171,168,1
171,169,1
171,1058,1
171,6277,1
171,1542,1
171,5884,3
171,6497,13
171,3331,2
172,7873,3
172,8451,2
172,5141,2
172,6640,1
173,4481,1
173,425,4
173,174,1
173,6110,1
173,1725,1
173,154,1
173,1058,1
173,171,1
173,1542,1
173,5884,1
174,6497,1
175,1264,1
175,6713,1
175,1266,1
175,1267,2
175,5405,3
175,1016,1
175,7683,1
175,3594,1
175,3902,1
175,2430,1
175,1955,2
176,756,9
176,5158,1
176,4284,1
176,3054,6
176,991,1
176,2244,12
176,7028,1
176,1691,1
176,5795,3
176,2327,6
176,108,7
176,5027,14
176,8462,2
176,2853,2
176,7448,4
176,8085,5
176,4780,3
176,4781,2
176,4782,3
176,6938,3
176,7314,3
176,1107,3
176,87,2
176,3032,1
176,5002,5
176,6426,1
176,1017,3
176,305,2
176,4133,6
176,1125,8
176,6710,2
176,2678,6
176,8330,8
177,4100,1
177,4101,1
177,4102,25
177,6357,2
177,5175,2
177,4181,1
177,7731,10
177,3678,1
177,5512,3
177,3174,49
177,6497,15
177,4527,2
177,4750,115
177,3580,3
177,6629,8
177,6139,27
177,6140,7
177,5833,10
177,7984,1
177,7413,3
177,4752,6
177,8358,25
177,6946,4
177,6947,27
177,870,14
177,6141,2
177,4939,43
177,2908,1
178,2213,1
179,1338,2
179,2391,1
179,3331,5
179,4573,1
179,6757,1
179,6497,5
180,6338,1
180,5418,1
180,5472,1
181,7035,1
182,4713,1
182,1670,2
182,2582,29
182,1748,8
182,4359,1
182,3217,40
182,1615,4
182,7778,2
182,1580,4
182,4770,1
182,5695,2
182,508,5
182,5512,2
182,4002,5
182,6219,3
182,7227,4
183,5701,3
183,6687,1
183,6119,1
183,1565,2
183,3542,1
183,3331,3
183,2648,1
183,8115,1
183,8602,3
183,447,8
183,6662,1
183,7302,1
183,4832,1
183,5480,6
183,1414,1
183,1797,3
183,6138,5
183,1238,2
183,5253,1
183,4809,1
183,6497,1
183,8248,1
183,7414,1
183,8064,2
183,3699,2
183,6933,1
184,5081,1
184,6126,2
184,4544,3
184,7873,3
184,3421,2
184,6497,19
184,1768,6
184,545,1
184,6366,1
184,5429,5
185,6390,9
185,5425,6
185,7719,1
185,5351,1
185,3985,3
185,4183,1
185,6662,10
185,5305,3
185,4984,1
185,4870,1
185,7245,1
186,8426,2
186,6357,2
186,603,2
186,7658,6
186,7085,2
186,3710,14
186,2501,1
186,3952,1
186,3331,10
186,7553,3
186,4392,15
186,4765,6
186,6021,19
186,960,2
186,474,8
186,8115,1
186,102,50
186,7834,10
186,5823,23
186,2413,1
186,106,2
186,1798,3
186,5884,3
186,5060,1
186,6993,8
186,1604,4
186,4437,13
186,2848,15
186,4462,2
186,6510,4
186,2666,1
186,143,2
186,2372,7
186,1771,1
186,4586,11
186,4870,8
186,6497,100
186,2380,7
186,5531,8
186,369,4
186,4270,2
186,4931,3
186,5976,13
186,3942,3
186,950,1
186,2641,1
186,4636,1
186,7576,2
187,4787,1
187,6417,1
187,2904,1
187,102,1
187,240,4
187,3646,1
187,6366,4
187,6497,1
189,2182,1
190,8090,8
190,4671,3
190,7693,1
190,1193,6
190,2835,9
190,5548,5
190,345,48
190,7662,32
190,8373,2
190,2782,11
190,7125,1
190,7860,25
190,5954,1
190,3069,2
190,5879,1
190,7668,14
190,2140,9
190,3471,1
190,5689,4
190,3646,19
190,7342,1
190,252,3
190,3649,1
190,6103,8
190,2974,19
190,7642,14
190,5105,180
190,4900,2
190,6591,4
190,7071,51
190,4827,9
190,6219,17
190,666,8
190,4963,21
190,7919,3
190,6427,2
190,3835,7
190,3122,146
190,4941,6
190,2867,4
191,5669,17
191,2208,1
191,2335,26
191,1798,5
191,2844,16
191,4672,12
191,6812,1
191,4823,27
191,1161,28
191,5418,14
191,6958,13
191,5349,1
191,879,10
191,5125,3
191,6497,40
191,7840,14
191,106,2
192,3331,5
192,2844,3
192,102,1
192,6497,3
192,5512,1
193,3421,1
193,4248,1
193,3331,1
194,5470,4
194,3293,3
194,3429,2
194,3451,2
194,3920,4
194,3678,5
194,2243,1
194,1477,5
194,2844,3
194,3925,2
194,103,1
194,1580,1
194,6338,2
194,6588,3
194,6417,4
194,8460,2
194,1797,2
194,3313,1
194,1975,1
194,2932,2
194,102,6
194,3965,1
194,1979,2
194,7241,2
194,6497,8
194,5070,2
194,3871,5
194,3421,1
194,2123,3
194,1388,1
194,3767,4
194,1601,1
194,7471,2
195,7539,5
196,8515,9
196,6687,6
196,3952,7
196,7662,2
196,2721,9
196,832,4
196,1679,15
196,8115,5
196,1615,3
196,1580,4
196,5349,6
196,5689,23
196,5750,3
196,106,2
196,7567,1
196,6315,1
196,6497,12
196,5175,26
196,3699,8
196,4843,3
196,3421,3
196,5732,2
196,2641,1
196,8401,2
196,3331,43
198,4637,2
198,512,2
198,7021,2
198,4622,1
198,6478,5
198,6192,4
198,317,6
198,8115,2
198,904,4
198,8019,2
198,7136,1
198,5342,3
198,5066,1
198,3952,1
198,8435,2
198,2848,1
198,6940,1
198,6497,1
200,8590,1
200,5359,1
201,6357,12
201,6914,42
201,4482,3
201,638,13
201,1206,1
201,7620,4
201,5017,1
201,5652,6
201,6194,3
201,98,4
201,3603,4
201,3605,2
201,2070,1
201,104,8
201,2617,4
201,7775,1
201,1514,8
201,4161,12
201,255,3
201,4961,4
201,1281,4
201,1282,6
201,8613,6
201,5525,4
201,781,9
201,4379,1
201,4550,2
201,4664,46
201,5635,3
201,2238,2
201,4385,1
201,3968,1
202,2848,1
202,8115,1
202,3331,2
202,5695,1
202,2641,1
202,106,1
203,6426,9
203,2845,1
203,8115,1
203,3952,6
203,3331,18
203,3289,7
203,6497,3
204,6340,1
204,6,1
204,2478,1
204,3143,1
204,4539,1
204,8509,1
204,4562,3
204,5598,2
205,561,1
205,6497,1
205,8711,1
207,4496,1
207,3848,1
207,5496,1
207,2844,1
207,414,3
207,1485,1
207,4057,6
207,6846,4
207,437,4
207,5309,1
207,990,4
207,8338,11
207,1816,1
207,1706,16
207,5125,2
207,1228,4
207,3514,4
207,6522,3
207,6142,17
207,379,6
207,982,6
208,5425,1
209,7361,23
209,7042,1
209,1014,32
209,7938,1
209,3331,1
209,7940,3
209,579,1
209,6245,1
209,7939,6
211,8163,7
211,2888,130
211,3470,24
212,8273,2
212,2841,1
212,869,2
212,4272,20
212,405,54
212,8181,69
212,3034,1
212,6512,1
212,6314,26
212,5476,4
212,5597,1
212,5654,10
212,7654,1
212,4176,7
212,2000,1
212,4969,3
212,5125,1
212,1362,13
212,4440,2
212,4849,2
212,4894,84
213,7323,6
213,6357,1
213,7325,1
213,7155,1
213,3884,6
213,4551,24
213,281,1
213,2644,7
213,8512,2
213,1062,5
213,3050,21
213,3228,19
213,4642,19
213,4767,1
213,1575,7
213,4304,4
213,7130,1
213,383,13
213,4226,17
213,1580,6
213,7341,1
213,3549,2
213,107,5
213,6264,10
213,8605,3
213,3344,1
213,4249,1
213,1656,7
213,4712,2
213,5689,3
213,3176,1
213,3275,8
213,4681,2
213,4672,6
213,5134,17
213,2848,1
213,2041,3
213,6219,24
213,459,1
213,6866,1
213,3421,23
213,2943,3
213,4510,7
213,5735,1
213,2950,3
213,679,3
213,3331,1
215,6254,1
216,3737,8
216,7665,8
216,5476,2
216,3331,1
216,7116,4
216,8346,1
216,2641,1
216,4176,1
216,6497,7
216,8253,1
217,4230,1
217,6687,3
217,6201,1
217,1681,1
217,5429,1
217,4246,1
217,26,1
217,6306,1
218,4345,7
218,7420,2
218,1163,3
218,3421,1
218,5659,1
218,850,2
218,1073,1
218,2594,1
218,391,1
218,1306,1
218,8650,1
218,3331,2
220,2408,1
220,5175,1
220,1291,1
220,1615,1
220,6497,1
221,7991,1
221,5824,1
221,414,1
222,7221,1
222,1798,3
224,5678,1
224,7021,4
224,6478,25
224,4637,7
224,3952,5
224,5342,2
224,6192,3
224,5512,1
224,3228,3
224,1831,1
224,1573,2
224,7610,1
224,4622,1
224,3914,1
224,8115,4
224,4395,10
224,1580,2
224,5180,5
224,5310,7
224,772,6
224,479,1
224,1796,1
224,3302,1
224,317,6
224,2848,2
224,8019,10
224,6557,5
224,7136,6
224,5520,1
224,512,3
224,6940,1
224,3489,6
224,6497,9
224,5066,2
224,8435,9
224,1486,1
224,4207,1
227,4027,2
227,5135,4
227,7618,2
227,1993,4
228,5602,1
228,1323,3
228,3331,1
229,8174,26
229,6561,3
229,2534,18
229,3366,1
229,3331,13
229,8375,1
229,2844,1
229,4081,1
229,8115,3
229,106,3
229,414,5
229,3826,5
229,5125,1
229,6338,4
229,8380,1
229,1798,7
229,1105,4
229,7104,2
229,1588,2
229,7951,2
229,6497,9
229,5325,1
229,4570,2
229,1592,3
229,4544,6
229,7873,7
229,5733,6
229,4368,72
229,5940,2
229,2268,31
230,7131,1
230,6497,2
231,347,1
231,4480,2
231,6497,3
232,4990,1
232,5587,1
232,8219,1
232,6069,1
233,5798,1
234,3331,1
235,4570,1
235,4371,3
235,4588,1
235,102,1
235,3331,1
235,7122,1
235,3724,1
235,6497,3
237,8637,1
237,3331,1
238,6477,1
238,5703,1
238,8140,1
238,3125,7
238,683,1
238,7156,1
238,2540,2
238,1923,1
238,8412,1
238,3174,4
238,1332,2
238,8196,1
238,3068,1
238,1277,4
238,5315,1
238,1871,1
238,6497,1
238,4930,1
238,5522,2
238,4841,1
238,4340,2
238,4938,2
238,4512,2
238,4818,2
238,1143,1
239,4990,1
239,1457,1
239,944,1
240,6769,1
240,8115,11
240,2904,16
240,3331,30
240,4735,3
240,2745,2
240,5953,4
240,1504,1
240,1608,1
240,3271,1
240,102,21
240,6366,9
240,6410,1
240,1580,4
240,3646,4
240,6993,9
240,6417,13
240,3177,2
240,5609,1
240,8688,1
240,2446,1
240,187,4
240,6497,24
240,8651,1
240,4787,4
240,296,1
240,915,3
240,8134,3
240,5738,4
241,7495,1
241,6497,4
242,7131,1
243,7662,1
244,7966,2
244,2582,4
244,6914,1
244,5631,1
244,3421,1
244,2997,1
244,102,2
244,8714,6
244,7302,1
244,2014,1
244,5429,2
244,4384,1
244,4050,1
244,3618,4
244,6366,1
244,273,1
245,6357,1
246,4282,2
246,8446,6
246,4672,50
246,8553,9
246,5798,77
246,865,3
246,8143,2
246,5782,8
246,6720,12
246,2182,179
246,6842,1
246,4016,2
246,3603,36
246,3604,9
246,3605,13
246,6518,53
246,7034,19
246,289,18
246,6170,2
246,435,1
246,6135,2
246,3991,2
246,911,5
246,2360,18
246,7720,1
246,3421,49
246,6600,2
247,8228,4
247,3185,2
247,605,1
247,6330,1
247,261,4
247,3331,2
247,6338,3
247,6497,1
248,7407,1
248,5821,1
248,8096,1
248,2941,1
248,2186,1
248,3421,3
248,4885,2
248,4609,2
248,3331,8
248,414,1
248,7876,1
248,4876,1
248,3550,2
248,6497,4
248,6643,1
249,8217,1
249,3331,1
249,5305,1
250,2844,2
250,4606,5
250,4418,1
250,1592,1
251,5529,1
251,2385,1
251,6497,1
252,3069,8
252,6103,22
252,6219,2
252,2974,14
252,1193,5
252,7642,3
252,5879,3
252,7668,5
252,190,2
252,2835,1
252,5105,31
252,345,1
252,7662,10
252,7071,9
252,3122,7
252,4827,4
252,2140,1
252,3411,1
252,4941,8
253,2613,3
253,4672,1
253,3331,1
255,8649,1
255,638,8
255,4362,1
255,6914,3
255,201,2
255,4664,9
255,2617,1
255,813,1
255,98,1
256,5573,1
256,1664,1
256,2831,2
256,5484,1
256,1201,1
257,3946,1
258,1798,1
259,5156,5
259,4672,1
259,6076,2
259,3331,9
259,3507,3
259,5512,2
259,1330,3
259,8611,1
259,7665,30
259,473,1
259,5349,1
259,8650,1
259,5125,1
259,6993,4
259,1001,1
259,6213,1
259,7450,2
259,3867,2
259,6497,24
259,8677,1
259,2418,1
259,2056,6
259,3421,1
259,1956,1
259,1492,1
259,632,1
259,984,1
259,6388,1
259,3272,17
259,4351,2
260,3952,1
261,3331,5
261,2182,2
261,7994,1
261,8057,1
261,5564,3
261,106,1
261,2844,1
261,5082,1
261,6916,1
261,152,3
261,3952,1
261,3853,1
261,8542,3
261,8456,1
261,6497,9
261,3352,1
261,3185,1
262,1580,1
262,293,5
263,1740,2
263,7991,1
263,7993,14
263,8345,14
263,4565,1
263,7994,9
263,7914,2
263,4964,6
263,1580,1
263,94,2
263,1106,2
263,1136,2
263,678,1
263,5052,3
263,1171,5
263,6900,1
263,5512,3
263,3445,1
263,7829,9
263,2898,5
263,2831,4
264,8515,1
264,2441,1
264,4271,1
264,8699,1
264,5483,1
264,5302,1
264,7233,1
264,5308,1
265,5608,1
265,102,1
265,4768,1
265,5429,3
265,5472,1
265,4156,1
265,6497,2
266,452,1
266,3144,3
266,3282,1
266,6497,6
266,102,9
266,2992,3
266,5348,1
266,2908,1
266,3331,1
266,5668,3
266,2723,3
266,3618,1
266,93,3
266,3112,1
267,3331,2
267,6497,2
268,6415,2
268,3952,2
268,150,1
268,6497,4
268,3331,1
269,1651,2
269,5512,1
269,3421,2
269,3331,2
269,3037,1
270,8515,2
270,5483,3
270,5302,5
270,7233,3
270,2610,2
270,4342,4
270,1642,1
271,2644,1
271,5405,6
271,8519,2
271,376,1
271,2908,1
271,8468,1
271,115,3
271,1265,3
271,1266,3
271,1267,4
271,7933,1
271,2723,1
271,4744,1
271,1661,3
271,3902,1
271,2392,1
271,7893,1
271,7991,1
271,7683,4
271,884,1
271,3594,3
271,1955,2
272,7062,1
273,1819,1
273,5497,1
273,6687,24
273,6831,1
273,8181,2
273,2014,2
273,3593,2
273,8553,2
273,3952,4
273,3331,1
273,5782,11
273,7966,9
273,2582,4
273,244,1
273,265,1
273,2721,4
273,5748,3
273,102,4
273,134,1
273,414,3
273,4050,2
273,5125,2
273,4156,1
273,1600,1
273,6993,3
273,6417,2
273,2553,1
273,2997,2
273,2163,1
273,8714,2
273,5429,1
273,333,1
273,6561,1
273,2226,8
273,6497,9
273,4894,2
273,3967,1
273,4840,1
273,8471,2
273,2702,2
273,1812,1
273,2705,1
273,1599,5
273,4665,1
273,3618,2
273,6291,1
273,3666,1
273,498,2
274,1021,1
275,7991,1
275,6993,2
275,2246,2
275,8757,1
275,7996,1
275,5616,1
275,4956,1
275,6497,2
275,4475,1
276,1143,1
276,8443,2
277,7707,1
277,3127,7
277,4143,2
277,3381,2
277,3952,2
277,3331,7
277,8556,4
277,726,2
277,2990,2
277,4150,1
277,5195,19
277,7232,10
277,2558,2
277,1580,1
277,1798,3
277,8605,6
277,5282,1
277,4672,1
277,4121,8
277,2355,5
277,1341,6
277,3721,2
277,4686,7
277,6497,6
277,978,1
277,6504,1
277,8455,2
277,535,7
277,303,4
277,4176,1
277,3628,1
277,1532,5
278,7662,2
279,3004,11
279,7684,6
279,4782,13
279,1422,2
279,5266,20
279,4673,1
279,4780,7
279,4781,13
279,7308,1
279,2955,5
279,5265,1
279,106,1
279,5267,16
279,5268,11
279,2570,2
279,3094,3
279,2189,33
279,4731,1
279,489,3
279,1136,1
280,136,1
281,7323,1
281,1575,1
281,2961,1
281,2041,1
281,4226,1
281,4551,2
281,3449,1
281,3050,1
281,8605,2
281,5735,1
281,3344,2
281,6219,4
282,3687,18
282,6764,12
282,2145,2
282,7994,2
282,2347,11
282,7516,3
282,6882,4
282,2643,1
282,4332,5
282,2019,8
282,7993,9
283,4990,2
283,6559,1
283,3331,1
283,7004,1
284,5470,3
284,3293,8
284,4347,1
284,2308,1
284,6959,2
284,3920,3
284,3678,4
284,3965,1
284,7968,1
284,1477,2
284,8115,1
284,102,1
284,6660,1
284,3201,2
284,1333,1
284,6338,1
284,6588,1
284,6417,3
284,5822,3
284,1797,2
284,3313,2
284,2355,1
284,2932,4
284,8648,2
284,6497,2
284,5070,1
284,979,2
284,7043,1
284,1975,2
284,3421,4
284,2118,1
284,5044,1
284,1023,2
285,3421,1
286,6044,5
286,1291,3
286,4549,5
286,1385,2
286,2831,23
286,2963,3
286,1136,7
286,6532,4
286,3284,1
286,4964,12
286,8486,3
286,7131,1
286,3578,2
286,3982,2
286,2516,11
286,2038,1
286,3352,1
286,106,1
287,6993,1
287,6497,3
287,7051,1
287,3421,2
287,8115,1
287,5107,1
287,8415,1
287,8283,1
287,5225,2
287,3331,7
287,414,1
287,8711,1
287,5418,1
287,6730,2
287,561,1
288,944,2
288,3971,8
288,5292,1
288,4990,11
288,3228,2
288,2144,1
288,5798,5
288,1093,1
288,6121,9
288,5907,1
288,6290,3
288,5371,1
288,1472,3
289,3421,49
289,4282,3
289,8446,36
289,4672,41
289,8553,33
289,5798,46
289,865,3
289,8143,7
289,5782,12
289,6720,21
289,2182,263
289,6842,3
289,246,9
289,5306,3
289,3603,45
289,3604,3
289,3605,15
289,6518,167
289,412,2
289,7034,68
289,6098,5
289,1765,1
289,6170,2
289,1450,10
289,435,1
289,8759,1
289,6135,1
289,3991,18
289,5125,6
289,911,18
289,4016,3
289,2360,4
